"id_distrito","departamento","distrito","regimen_de_tenencia","hogares_particulares_ocupados"
"0323","General Obligado","Malabrigo","Inquilino",283
"0302","General Obligado","Florencia","Inquilino",95
"0312","General Obligado","Ingeniero Chanourdie","Inquilino",8
"0316","General Obligado","Lanteri","Inquilino",41
"0315","General Obligado","Las Garzas","Inquilino",23
"0313","General Obligado","El Sombrerito","Inquilino",4
"0305","General Obligado","Las Toscas","Inquilino",291
"0303","General Obligado","El Rabón","Inquilino",26
"0320","General Obligado","Reconquista","Inquilino",3485
"0324","General Obligado","Los Laureles","Inquilino",18
"0306","General Obligado","San Antonio de Obligado","Inquilino",43
"0307","General Obligado","Tacuarendí","Inquilino",32
"0309","General Obligado","Villa Ana","Inquilino",35
"0304","General Obligado","Villa Guillermina","Inquilino",62
"0308","General Obligado","Villa Ocampo","Inquilino",511
"0321","General Obligado","El Arazá","Inquilino",14
"0326","General Obligado","La Sarita","Inquilino",12
"1405","Iriondo","Pueblo Andino","Inquilino",50
"1409","Iriondo","Bustinza","Inquilino",29
"1410","Iriondo","Cañada de Gómez","Inquilino",1297
"1403","Iriondo","Carrizales (Est. Clarke)","Inquilino",25
"1401","Iriondo","Classon","Inquilino",18
"1411","Iriondo","Correa","Inquilino",213
"1408","Iriondo","Salto Grande","Inquilino",76
"1407","Iriondo","Lucio V. López","Inquilino",19
"1404","Iriondo","Oliveros","Inquilino",188
"1402","Iriondo","Totoras","Inquilino",511
"1406","Iriondo","Serodino","Inquilino",116
"1412","Iriondo","Villa Eloísa","Inquilino",94
"1008","La Capital","Arroyo Aguiar","Inquilino",36
"1002","La Capital","Cabal","Inquilino",0
"1007","La Capital","Candioti","Inquilino",42
"1001","La Capital","Emilia","Inquilino",25
"1005","La Capital","Laguna Paiva","Inquilino",480
"1003","La Capital","Llambi Campbell","Inquilino",86
"1009","La Capital","Monte Vera","Inquilino",278
"1006","La Capital","Nelson","Inquilino",171
"1010","La Capital","Recreo","Inquilino",501
"1004","La Capital","Campo Andino","Inquilino",7
"1011","La Capital","Santa Fe","Inquilino",22026
"1012","La Capital","Santo Tomé","Inquilino",2898
"1013","La Capital","Sauce Viejo","Inquilino",235
"1015","La Capital","Arroyo Leyes","Inquilino",51
"1016","La Capital","San José del Rincón","Inquilino",231
"0917","Las Colonias","Cavour","Inquilino",4
"0915","Las Colonias","Cululú","Inquilino",8
"0901","Las Colonias","Elisa","Inquilino",78
"0927","Las Colonias","Empalme San Carlos","Inquilino",7
"0916","Las Colonias","Esperanza","Inquilino",3474
"0912","Las Colonias","Felicia","Inquilino",73
"0926","Las Colonias","Franck","Inquilino",298
"0913","Las Colonias","Grutly","Inquilino",30
"0910","Las Colonias","Hipatia","Inquilino",5
"0918","Las Colonias","Humboldt","Inquilino",196
"0904","Las Colonias","Ituzaingó","Inquilino",1
"0902","Las Colonias","Jacinto L. Aráuz","Inquilino",6
"0903","Las Colonias","La Pelada","Inquilino",54
"0924","Las Colonias","Las Tunas","Inquilino",25
"0907","Las Colonias","María Luisa","Inquilino",27
"0936","Las Colonias","Matilde","Inquilino",24
"0919","Las Colonias","Nuevo Torino","Inquilino",26
"0920","Las Colonias","Pilar","Inquilino",224
"0909","Las Colonias","Progreso","Inquilino",103
"0906","Las Colonias","Providencia","Inquilino",23
"0925","Las Colonias","Pujato Norte","Inquilino",1
"0914","Las Colonias","Rivadavia","Inquilino",3
"0932","Las Colonias","Sa Pereira","Inquilino",69
"0929","Las Colonias","San Agustín","Inquilino",38
"0935","Las Colonias","San Carlos Centro","Inquilino",568
"0930","Las Colonias","San Carlos Norte","Inquilino",24
"0937","Las Colonias","San Carlos Sud","Inquilino",81
"0931","Las Colonias","San Jerónimo del Sauce","Inquilino",20
"0923","Las Colonias","San Jerónimo Norte","Inquilino",304
"0928","Las Colonias","Colonia San José","Inquilino",10
"0933","Las Colonias","San Mariano","Inquilino",15
"0934","Las Colonias","Santa Clara de Buena Vista","Inquilino",92
"0921","Las Colonias","Santa María Centro","Inquilino",0
"0922","Las Colonias","Santa María Norte","Inquilino",4
"0908","Las Colonias","Santo Domingo","Inquilino",60
"0911","Las Colonias","Sarmiento","Inquilino",58
"0905","Las Colonias","Soutomayor","Inquilino",1
"0103","9 de Julio","San Bernardo","Inquilino",13
"0107","9 de Julio","Esteban Rams","Inquilino",4
"0109","9 de Julio","Campo Garay (Juan de Garay)","Inquilino",1
"0106","9 de Julio","Logroño","Inquilino",25
"0101","9 de Julio","Gregoria Pérez de Denis (Est. El Nochero)","Inquilino",42
"0108","9 de Julio","Montefiore","Inquilino",1
"0110","9 de Julio","Villa Minetti","Inquilino",222
"0104","9 de Julio","Pozo Borrado","Inquilino",34
"0111","9 de Julio","Santa Margarita","Inquilino",28
"0102","9 de Julio","Gato Colorado","Inquilino",12
"0105","9 de Julio","Tostado","Inquilino",439
"1613","Rosario","Acebal","Inquilino",258
"1621","Rosario","Albarellos","Inquilino",8
"1611","Rosario","Álvarez","Inquilino",202
"1609","Rosario","Alvear","Inquilino",117
"1623","Rosario","Arminda","Inquilino",11
"1618","Rosario","Arroyo Seco","Inquilino",980
"1614","Rosario","Carmen del Sauce","Inquilino",17
"1615","Rosario","Coronel Domínguez","Inquilino",25
"1619","Rosario","Fighiera","Inquilino",149
"1604","Rosario","Funes","Inquilino",869
"1602","Rosario","Granadero Baigorria","Inquilino",986
"1601","Rosario","Ibarlucea","Inquilino",111
"1606","Rosario","Pérez","Inquilino",724
"1610","Rosario","Piñero (Est. Erasto)","Inquilino",26
"1625","Rosario","Pueblo Esther","Inquilino",194
"1612","Rosario","Pueblo Muñoz (Est. Bernard)","Inquilino",19
"1620","Rosario","Coronel Bogado","Inquilino",61
"1603","Rosario","Rosario","Inquilino",60388
"1607","Rosario","Soldini","Inquilino",96
"1622","Rosario","Uranga","Inquilino",27
"1616","Rosario","Villa Amelia","Inquilino",47
"1608","Rosario","Villa Gobernador Gálvez","Inquilino",1584
"1605","Rosario","Zavalla","Inquilino",364
"1617","Rosario","General Lagos","Inquilino",124
"0706","San Cristóbal","Aguará Grande","Inquilino",4
"0703","San Cristóbal","Ambrosetti","Inquilino",26
"0711","San Cristóbal","Arrufó","Inquilino",82
"0718","San Cristóbal","Capivara","Inquilino",4
"0701","San Cristóbal","Ceres","Inquilino",701
"0713","San Cristóbal","Colonia Ana","Inquilino",2
"0729","San Cristóbal","Colonia Bossi","Inquilino",6
"0721","San Cristóbal","Colonia La Clara","Inquilino",4
"0715","San Cristóbal","Colonia Rosa","Inquilino",22
"0723","San Cristóbal","Constanza","Inquilino",4
"0717","San Cristóbal","Curupaytí","Inquilino",7
"0728","San Cristóbal","Colonia Dos Rosas y La Legua","Inquilino",2
"0702","San Cristóbal","Hersilia","Inquilino",132
"0704","San Cristóbal","Huanqueros","Inquilino",28
"0720","San Cristóbal","La Lucila","Inquilino",2
"0712","San Cristóbal","La Rubia","Inquilino",12
"0705","San Cristóbal","Las Avispas","Inquilino",2
"0730","San Cristóbal","Las Palmeras","Inquilino",17
"0724","San Cristóbal","Moisés Ville","Inquilino",113
"0725","San Cristóbal","Monigotes","Inquilino",8
"0727","San Cristóbal","Monte Oscuridad","Inquilino",3
"0719","San Cristóbal","Ñanducita","Inquilino",2
"0731","San Cristóbal","Palacios","Inquilino",12
"0710","San Cristóbal","Portugalete","Inquilino",0
"0708","San Cristóbal","San Cristóbal","Inquilino",667
"0716","San Cristóbal","San Guillermo","Inquilino",375
"0709","San Cristóbal","Santurce","Inquilino",1
"0722","San Cristóbal","Soledad","Inquilino",28
"0726","San Cristóbal","Suardi","Inquilino",312
"0707","San Cristóbal","Villa Saralegui","Inquilino",6
"0714","San Cristóbal","Villa Trinidad","Inquilino",132
"0732","San Cristóbal","La Cabral","Inquilino",4
"0403","San Javier","Alejandra","Inquilino",59
"0405","San Javier","Cacique Ariacaiquín","Inquilino",6
"0401","San Javier","Romang","Inquilino",249
"0402","San Javier","Colonia Durán","Inquilino",11
"0404","San Javier","San Javier","Inquilino",369
"0406","San Javier","La Brava","Inquilino",7
"1110","San Jerónimo","Arocena","Inquilino",75
"1115","San Jerónimo","Barrancas","Inquilino",204
"1113","San Jerónimo","Bernardo de Irigoyen (Est. Irigoyen)","Inquilino",55
"1107","San Jerónimo","Campo Piaggio","Inquilino",2
"1114","San Jerónimo","Casalegno","Inquilino",12
"1122","San Jerónimo","Centeno","Inquilino",99
"1105","San Jerónimo","Coronda","Inquilino",573
"1104","San Jerónimo","Desvío Arijón","Inquilino",41
"1119","San Jerónimo","Díaz","Inquilino",59
"1117","San Jerónimo","Gaboto","Inquilino",73
"1108","San Jerónimo","Gálvez","Inquilino",823
"1102","San Jerónimo","Gessler","Inquilino",35
"1112","San Jerónimo","Irigoyen (Pueblo)","Inquilino",23
"1103","San Jerónimo","Larrechea","Inquilino",5
"1106","San Jerónimo","Loma Alta","Inquilino",14
"1101","San Jerónimo","López","Inquilino",45
"1118","San Jerónimo","Maciel","Inquilino",219
"1109","San Jerónimo","San Eugenio","Inquilino",0
"1111","San Jerónimo","San Fabián","Inquilino",18
"1121","San Jerónimo","San Genaro","Inquilino",328
"1116","San Jerónimo","Monje","Inquilino",85
"0614","San Justo","Angeloni","Inquilino",3
"0617","San Justo","Cayastacito","Inquilino",8
"0616","San Justo","Colonia Esther","Inquilino",1
"0607","San Justo","Gobernador Crespo","Inquilino",273
"0605","San Justo","La Criolla (Est. Cañadita)","Inquilino",93
"0606","San Justo","La Penca y Caraguatá","Inquilino",10
"0609","San Justo","Marcelino Escalada","Inquilino",41
"0612","San Justo","Naré","Inquilino",9
"0601","San Justo","Pedro Gómez Cello","Inquilino",9
"0610","San Justo","Ramayón","Inquilino",15
"0613","San Justo","San Bernardo","Inquilino",0
"0611","San Justo","San Justo","Inquilino",1065
"0604","San Justo","San Martín Norte","Inquilino",6
"0603","San Justo","Vera y Pintado","Inquilino",19
"0602","San Justo","La Camila","Inquilino",2
"0615","San Justo","Videla","Inquilino",53
"0608","San Justo","Silva","Inquilino",10
"0618","San Justo","Colonia Dolores","Inquilino",2
"1507","San Lorenzo","Aldao","Inquilino",22
"1511","San Lorenzo","Roldán","Inquilino",460
"1505","San Lorenzo","Capitán Bermúdez","Inquilino",1008
"1509","San Lorenzo","Carcarañá","Inquilino",468
"1513","San Lorenzo","Coronel Arnold","Inquilino",32
"1504","San Lorenzo","Fray Luis Beltrán","Inquilino",449
"1514","San Lorenzo","Fuentes","Inquilino",131
"1501","San Lorenzo","Timbúes","Inquilino",138
"1508","San Lorenzo","Luis Palacios","Inquilino",34
"1502","San Lorenzo","Puerto General San Martín","Inquilino",340
"1512","San Lorenzo","Pujato","Inquilino",117
"1506","San Lorenzo","Ricardone","Inquilino",62
"1510","San Lorenzo","San Jerónimo Sud","Inquilino",97
"1503","San Lorenzo","San Lorenzo","Inquilino",1976
"1515","San Lorenzo","Villa Mugueta","Inquilino",97
"1206","San Martín","Cañada Rosquín","Inquilino",212
"1211","San Martín","Carlos Pellegrini","Inquilino",232
"1212","San Martín","Casas","Inquilino",19
"1201","San Martín","Castelar","Inquilino",39
"1205","San Martín","Colonia Belgrano","Inquilino",32
"1202","San Martín","Crispi","Inquilino",8
"1215","San Martín","El Trébol","Inquilino",522
"1210","San Martín","Landeta","Inquilino",45
"1213","San Martín","Las Bandurrias","Inquilino",4
"1209","San Martín","Las Petacas","Inquilino",35
"1214","San Martín","Los Cardos","Inquilino",59
"1217","San Martín","María Susana","Inquilino",121
"1216","San Martín","Piamonte","Inquilino",139
"1208","San Martín","San Jorge","Inquilino",892
"1204","San Martín","San Martín de las Escobas","Inquilino",79
"1203","San Martín","Sastre","Inquilino",261
"1207","San Martín","Traill","Inquilino",1
"0211","Vera","Garabato","Inquilino",16
"0209","Vera","Golondrina","Inquilino",10
"0208","Vera","Cañada Ombú","Inquilino",3
"0210","Vera","Intiyaco","Inquilino",29
"0212","Vera","Los Amores","Inquilino",7
"0213","Vera","Tartagal","Inquilino",28
"0205","Vera","Calchaquí","Inquilino",295
"0202","Vera","Vera","Inquilino",627
"0206","Vera","Toba","Inquilino",3
"0207","Vera","Fortín Olmos","Inquilino",45
"0204","Vera","Margarita","Inquilino",120
"0203","Vera","La Gallareta","Inquilino",31
"1306","Belgrano","Armstrong","Ocupante por préstamo",200
"1301","Belgrano","Bouquet","Ocupante por préstamo",34
"1303","Belgrano","Las Parejas","Ocupante por préstamo",232
"1302","Belgrano","Las Rosas","Ocupante por préstamo",352
"1304","Belgrano","Montes de Oca","Ocupante por préstamo",74
"1305","Belgrano","Tortugas","Ocupante por préstamo",81
"1803","Caseros","Arequito","Ocupante por préstamo",93
"1801","Caseros","Arteaga","Ocupante por préstamo",69
"1811","Caseros","Berabevú","Ocupante por préstamo",49
"1807","Caseros","Bigand","Ocupante por préstamo",100
"1805","Caseros","Casilda","Ocupante por préstamo",625
"1808","Caseros","Chabás","Ocupante por préstamo",145
"1812","Caseros","Chañar Ladeado","Ocupante por préstamo",97
"1813","Caseros","Gödeken","Ocupante por préstamo",29
"1804","Caseros","Los Molinos","Ocupante por préstamo",42
"1810","Caseros","Los Quirquinchos","Ocupante por préstamo",54
"1806","Caseros","Sanford","Ocupante por préstamo",40
"1802","Caseros","San José de la Esquina","Ocupante por préstamo",157
"1809","Caseros","Villada","Ocupante por préstamo",38
"0837","Castellanos","Angélica","Ocupante por préstamo",28
"0812","Castellanos","Ataliva","Ocupante por préstamo",39
"0826","Castellanos","Aurelia","Ocupante por préstamo",9
"0832","Castellanos","Bauer y Sigel","Ocupante por préstamo",14
"0825","Castellanos","Bella Italia","Ocupante por préstamo",42
"0822","Castellanos","Colonia Castellanos","Ocupante por préstamo",11
"0810","Castellanos","Colonia Aldao","Ocupante por préstamo",33
"0807","Castellanos","Colonia Bicha","Ocupante por préstamo",10
"0816","Castellanos","Colonia Bigand","Ocupante por préstamo",5
"0834","Castellanos","Colonia Cello","Ocupante por préstamo",12
"0805","Castellanos","Tacural","Ocupante por préstamo",31
"0836","Castellanos","Colonia Iturraspe","Ocupante por préstamo",1
"0845","Castellanos","Colonia Margarita","Ocupante por préstamo",22
"0804","Castellanos","Colonia Raquel","Ocupante por préstamo",4
"0806","Castellanos","Tacurales","Ocupante por préstamo",10
"0820","Castellanos","Coronel Fraga","Ocupante por préstamo",8
"0815","Castellanos","Egusquiza","Ocupante por préstamo",17
"0842","Castellanos","Esmeralda","Ocupante por préstamo",16
"0838","Castellanos","Estación Clucellas","Ocupante por préstamo",25
"0808","Castellanos","Eusebia","Ocupante por préstamo",35
"0839","Castellanos","Eustolia","Ocupante por préstamo",6
"0817","Castellanos","Fidela","Ocupante por préstamo",3
"0841","Castellanos","Frontera","Ocupante por préstamo",300
"0813","Castellanos","Galisteo","Ocupante por préstamo",7
"0843","Castellanos","Garibaldi","Ocupante por préstamo",21
"0809","Castellanos","Colonia Hugentobler","Ocupante por préstamo",11
"0803","Castellanos","Humberto Primo","Ocupante por préstamo",122
"0833","Castellanos","Josefina","Ocupante por préstamo",88
"0814","Castellanos","Lehmann","Ocupante por préstamo",81
"0844","Castellanos","María Juana","Ocupante por préstamo",72
"0802","Castellanos","Colonia Mauá","Ocupante por préstamo",2
"0835","Castellanos","Clucellas","Ocupante por préstamo",38
"0823","Castellanos","Presidente Roca","Ocupante por préstamo",31
"0818","Castellanos","Pueblo Marini","Ocupante por préstamo",7
"0824","Castellanos","Rafaela","Ocupante por préstamo",1724
"0819","Castellanos","Ramona","Ocupante por préstamo",42
"0829","Castellanos","Estación Saguier","Ocupante por préstamo",35
"0830","Castellanos","San Antonio","Ocupante por préstamo",12
"0831","Castellanos","Santa Clara de Saguier","Ocupante por préstamo",58
"0846","Castellanos","San Vicente","Ocupante por préstamo",122
"0811","Castellanos","Sunchales","Ocupante por préstamo",309
"0827","Castellanos","Susana","Ocupante por préstamo",28
"0821","Castellanos","Vila","Ocupante por préstamo",57
"0828","Castellanos","Villa San José","Ocupante por préstamo",5
"0801","Castellanos","Virginia","Ocupante por préstamo",13
"0840","Castellanos","Zenón Pereyra","Ocupante por préstamo",44
"1902","Constitución","Alcorta","Ocupante por préstamo",140
"1901","Constitución","Bombal","Ocupante por préstamo",47
"1911","Constitución","Cañada Rica","Ocupante por préstamo",19
"1908","Constitución","Cepeda","Ocupante por préstamo",19
"1916","Constitución","Empalme Villa Constitución","Ocupante por préstamo",100
"1912","Constitución","General Gelly","Ocupante por préstamo",19
"1914","Constitución","Godoy","Ocupante por préstamo",48
"1913","Constitución","Juan B. Molina","Ocupante por préstamo",36
"1903","Constitución","Juncal","Ocupante por préstamo",42
"1907","Constitución","La Vanguardia","Ocupante por préstamo",22
"1904","Constitución","Máximo Paz (Est. Paz)","Ocupante por préstamo",87
"1905","Constitución","Pavón Arriba","Ocupante por préstamo",56
"1910","Constitución","Peyrano","Ocupante por préstamo",60
"1915","Constitución","Rueda","Ocupante por préstamo",20
"1906","Constitución","Santa Teresa","Ocupante por préstamo",71
"1909","Constitución","Sargento Cabral","Ocupante por préstamo",24
"1917","Constitución","Theobald","Ocupante por préstamo",19
"1918","Constitución","Villa Constitución","Ocupante por préstamo",917
"1919","Constitución","Pavón","Ocupante por préstamo",51
"0506","Garay","Saladero Mariano Cabal","Ocupante por préstamo",21
"0502","Garay","Cayastá","Ocupante por préstamo",79
"0501","Garay","Helvecia","Ocupante por préstamo",181
"0503","Garay","Santa Rosa de Calchines","Ocupante por préstamo",140
"0505","Garay","Colonia Mascías","Ocupante por préstamo",38
"1729","General López","Aarón Castellanos (Est. Castellanos)","Ocupante por préstamo",27
"1731","General López","Amenábar","Ocupante por préstamo",59
"1701","General López","Cafferata","Ocupante por préstamo",37
"1705","General López","Cañada del Ucle","Ocupante por préstamo",24
"1711","General López","Carmen","Ocupante por préstamo",45
"1708","General López","Carreras","Ocupante por préstamo",33
"1712","General López","Chapuy","Ocupante por préstamo",23
"1703","General López","Murphy","Ocupante por préstamo",78
"1704","General López","Chovet","Ocupante por préstamo",46
"1725","General López","Christophersen","Ocupante por préstamo",26
"1730","General López","Diego de Alvear","Ocupante por préstamo",74
"1710","General López","Elortondo","Ocupante por préstamo",122
"1706","General López","Firmat","Ocupante por préstamo",345
"1720","General López","Hughes","Ocupante por préstamo",84
"1721","General López","Labordeboy","Ocupante por préstamo",38
"1702","General López","La Chispa","Ocupante por préstamo",17
"1728","General López","Lazzarino","Ocupante por préstamo",25
"1715","General López","Maggiolo","Ocupante por préstamo",65
"1717","General López","María Teresa","Ocupante por préstamo",101
"1709","General López","Melincué","Ocupante por préstamo",39
"1707","General López","Miguel Torres","Ocupante por préstamo",15
"1727","General López","Rufino","Ocupante por préstamo",458
"1726","General López","Sancti Spiritu","Ocupante por préstamo",134
"1716","General López","San Eduardo","Ocupante por préstamo",54
"1714","General López","San Francisco de Santa Fe","Ocupante por préstamo",24
"1724","General López","San Gregorio","Ocupante por préstamo",160
"1718","General López","Santa Isabel","Ocupante por préstamo",135
"1723","General López","Teodelina","Ocupante por préstamo",116
"1713","General López","Venado Tuerto","Ocupante por préstamo",1638
"1719","General López","Villa Cañás","Ocupante por préstamo",183
"1722","General López","Wheelwright","Ocupante por préstamo",99
"0328","General Obligado","Nicanor Molinas","Ocupante por préstamo",34
"0327","General Obligado","Guadalupe Norte","Ocupante por préstamo",32
"0319","General Obligado","Avellaneda","Ocupante por préstamo",508
"0314","General Obligado","Arroyo Ceibal","Ocupante por préstamo",52
"0322","General Obligado","Berna","Ocupante por préstamo",24
"0323","General Obligado","Malabrigo","Ocupante por préstamo",151
"0302","General Obligado","Florencia","Ocupante por préstamo",155
"0312","General Obligado","Ingeniero Chanourdie","Ocupante por préstamo",63
"0316","General Obligado","Lanteri","Ocupante por préstamo",104
"0315","General Obligado","Las Garzas","Ocupante por préstamo",63
"0313","General Obligado","El Sombrerito","Ocupante por préstamo",56
"0305","General Obligado","Las Toscas","Ocupante por préstamo",293
"0303","General Obligado","El Rabón","Ocupante por préstamo",51
"0320","General Obligado","Reconquista","Ocupante por préstamo",1279
"0324","General Obligado","Los Laureles","Ocupante por préstamo",47
"0306","General Obligado","San Antonio de Obligado","Ocupante por préstamo",55
"0307","General Obligado","Tacuarendí","Ocupante por préstamo",67
"0309","General Obligado","Villa Ana","Ocupante por préstamo",170
